text,label
away the moor is dark beneath the moon rapid clouds have drunk the last pale beam of even away the gathering winds will call the darkness soon and profoundest midnight shroud the serene lights of heaven pause not the time is past every voice cries away,0
once outside richard flew along as though pursued by a thousand demons here were the downs with their delicious tart airbut he raced across them without pausing to inhale it now to swing over the hedge and to cover the ground that still lay between him and the garden the garden and her his heart was thumping loudly against his ribs a sound as of a rushing sea was in his ears on on there were the lights twinkling from under the dark eavesthere was the gate set in the high wall how it shook beneath his violent hand as he flung it open he stood still at last hardly breathing in his suspense was she there all was still save for the rustling of the boughs and the faint warbling of the birdsmore than one was celebrating evensong tonight what if she should not be there he walked on slowly and unsteadily now and presently there was a movement amid the greenery close at hand out of a little arbour set amid the shrubs a figure came gliding forth to meet him she paused two paces away from him and her hands fell by her sides,0
they stood facing each other in unbroken silence for a full minute and then she asked still in that breathless whisper,0
she turned and began slowly to pace down the path between the roses waves of perfume were wafted to their nostrils from the syringa blossom yes yonder stood the bush just as he had pictured to himself the remembrance suddenly flashed across richard as he walked beside her that these shrubs were sometimes called mock orange trees mock orange trees mock orange blossomhe must not pursue that thought further,0
i kept away for four days he said suddenly i tried to keep away today,0
he made no answer and they walked in silence till the end of the path was reached and then she said still falteringly,0
they turned and began to retrace their steps but when about midway up the garden she came to a standstill and looked him full in the face,0
go now she said go you must not stay here any longer,0
even in the dim light he could see that she was pale and that her figure wavered but he gazed at her as though without realising the sense of her words,0
will you not leave me she entreated when i ask you,0
he stood looking at her stupidly for a moment or two longer then the meaning of her request seemed to reach his understanding,0
i will go he said hoarsely if you will give me those flowers in your hand,0
how foolish you are she cried there yes take them and for heavens sake go,0
she thrust them towards him and he took them from her handa cluster of roses moist and sweet instead of fulfilling his promise however he made a step closer to her,0
will you put them in my coat he asked his eyes in his haggard face seemed to burn,0
the movement and the icy tone that accompanied it recalled him to himself he too drew back hesitated and then throwing the flowers on the ground with a passionate gesture departed back again through the gate across the yard under the lea of the hedge over the downs,0
here was home there was the warm light of the fire by which his uncle sat now the door was open and he stood once more in his presence now he richard would be forced to look him in the face,0
for a moment he stood with the doorhandle in his hand and then as the old man turned to smile inquiringly upon him he suddenly wheeled and fled,0
i cant he cried as he mounted the stairs i cant,0
isaac stared at the closed door for some moments as though expecting it to open again then slowly turning back to the fire listened,0
in the room overhead hasty steps were walking up and down,0
he be gone to fetch summat very like remarked the farmer as he restored his pipe to his mouth but after smoking and listening a little longer and marking that the pacing to and fro continued without intermission he jerked his thumb upwards nodded and said he baint acomin back then after pausing a moment to ruminate over this circumstance he made up his mind to the inevitable tapped his pipe upon the hob extinguished the lamp and went upstairs to bed,0
and long after he was sunk in dreamless slumbers those hasty footsteps might have been heard in the adjoining room pacing up and down up and down like the restless tread of a caged beast,0
richard was not the only one who spent an unquiet night rosalie too could find no rest for her aching heart after some hours of feverish tossing she rose dressed in the dim grey light that was just stealing over the world and seated herself by the open window she could meditate here without risk of being disturbed for the sun would not rise for an hour and more and even the earliest of her men would not appear until some time after dawn,0
with her chin resting on her hand she hearkened vaguely to the succession of sounds which betokened the awakening of nature the cock had crowed long before she had left her uneasy pillow the young sparrows had been chirping while she had clothed her weary frame but now the cuckoos note was sounding faintly from a neighbouring copse and the starlings were chattering in their nests on the ivied wall the grey veil was being gradually withdrawn from the face of the earth but even yet familiar objects were only half revealed and the most wellknown had a strange and unreal look,0
the first sunbeam had not yet struck across the sky when rosalie whose eyes had been absently fixed upon the irregular line of hedge which marked the approach to the barton saw a dark object moving slowly along it and presently into the open space before her gate there stepped the figure of a man she knew what man it was even before he had vaulted the locked gate and taken up his stand beneath her window she would have given worlds to close this window and hasten out of sight but a spell seemed to be laid upon her and she could neither move nor speak only gaze downward with dilated frightened eyes,0
you are there said richard looking up with a face as drawn and white as her own thank god i wanted to see you before i go i wanted to say goodbye,0
the power of speech returned to her and she leaned forth impulsively with a faint cry going you are going,0
yes i am going is it not the only thing i can do do you think i can bear to sit at his table and take his pay and know that i am a traitor to him in my heart,0
rosalie did not speak but richard gazing upwards saw the clasp of her hands tighten as they rested on the sill till the nails and knuckles showed white,0
he went on passionately every word he says to me stabs me every time i look at his honest unsuspicious face i feelsurely you must know what i feel im not quite a brute yet and later when you are his wifedo you think it would be possible for me to go on living within a stones throwto see you every dayto keep up the farce of friendship what do you think i am made of,0
her face was set like marble only the eyes moved after a long pause she whispered will youever come back,0
who knows he answered with a harsh laugh some time perhapswhen i am quite oldwhen i can no longer feel,0
she put her hand before her eyes and then let it drop richard saw the irrepressible anguish in them and his face changed he threw up his arms suddenly with a kind of a sob,0
for a moment longer the agonised eyes looked down into his and he thought he saw her waver but it was only for a moment her lips moved at first without emitting any sound but presently mastering herself she said firmly,0
no i tell you to goit is right for you to go,0
goodbye faltered rosalie and then there came a great sob god bless you,0
he turned as if to leave her but wheeling round looked back,0
am i to have nothing am i to be sent away without so much as a clasp of the hand,0
she had vanished from the window and for a moment he stood holding his breath would she come down to himwould she meet him at the door,0
she will not come he said to himself and once more went on his way staggering blindly forward with his head sunk upon his breast,0
had he looked back again he might have seen her creep to the window and kneel by it straining her eyes through streaming tears,0
poor rosalie poor beauty did she wake at last only to look upon the vanishing form of her prince,0
later in the day isaac sharpe came to littlecomb in great perturbation of mind he found rosalie lying on the couch in the parlour the blind being drawn downshe had a headache she said,0
dear heart alive said isaac sitting down a hand on either knee everything d seem to be goin wrong this day heres my nevvy gone off wi himself,0
gone echoed rosalie faintly turning her face to the wall,0
ees took himself off this morning wiout a word to anyone and left this here bit of a note for to explain i baint much of a hand at letter readin but bithey did read it for me and he does nt seem to give no excuse at all except that he were feelin restless he says he alays told me he were a rover and could nt settle down and now the travellin fit have come on him and he felt he must be off and he thanks me very handsome and he tells me he dont know where he be agoin to yet but when he does hell write and let me know where to send his luggage and thats all,0
thats all repeated rosalie looking at the kind troubled old face with a bewildered stare that was all of course and she had known it before she had with her own eyes watched richards departing figure until it had disappeared from sight she had known quite well that he would never return she had even told him to go agreed with him that it was the right and honourable thing to dothe only thing to do ever since the morning she had been telling herself so over and over again yet none the less the farmers words fell like a knell upon her heart,0
you do look bad to be surei am sorry your head be so bad lard lard what a world this be im that upset i dont know whether im on my head or my heels,0
the quaver in his voice smote rosalie she must make an effort to overcome her selfish grief above all to conquer that mad spirit of rebellion which every now and then rose rampant within her this good man had need of her sympathy should she not give it all the more willingly that there was so large an element of remorse mingled with her misery she sat up and looked affectionately towards him,0
t was so sudden ye see pursued isaac dolefully he never so much as said a word to inever so much as hinted as he war nt satisfied i mid ha seen that the restless fit were acomin on if i had nt ha been sich a sammy restless he were that restless last night he were more like a dog at a fair as had lost his master nor a reasonable human being it was up and down and in and out the whole blessed evening ah i be terrible upset i be oncommon fond o richard d ye see always was from the time he were a little un i was oncommon fond o his mother afore him she were the only woman i ever could put up wipresent company excepted,0
as isaac ducked his head towards her with a melancholy attempt at jocularity rosalies heart sank lower still she turned away hastily that he might not see her face at an earlier period she might have been gratified by the knowledge that she was one of the few women in the world whom isaac sharpe could put up withphrases of the kind were his nearest approach to ardour and indicated as she knew a considerable amount of solid attachment but the passionate tones of richards voice had rung too recently in her earthe look in his eyes was too fresh in her memory ah what had she not seen in those eyes,0
ees went on her unconscious future husband ees ill be like to miss en him and me was the best of friendsand thats not all his leaving me like this be terrible illconvenient just nowt is the busy time of year dye seehaymaking timeevery pair o hands is wanted richard did very near the work o two men and he must go trapesing off wi hisself giving me no time at all to find somebody to take his place,0
there was a distinct sense of injury in his tone now,0
i am sure he never thought of that cried rosalie quickly and resentfully how could isaac find it in his heart to think of such things in the face of the overwhelming fact that richard was gone,0
ah sure he did nt agreed isaac t is a very bad job a very bad job indeed but i suppose there baint nothing to be done,0
rosalie agreed with a sigh it was too true there was nothing to be done,0
labsence est lamour ce quest au feu le vent il teint le petit mais it allume le grand,0
several days passed and richard made no sign rosalie went about looking like the ghost of herself it was known that she was suffering from a very severe attack of neuralgia which oddly enough had first seized her on the very day of richard marshalls sudden departure,0
some guileless people believed in the neuralgiapoor mrs fiander did look so very bad and a body could nt make believe to be so pale others among whom was mrs belbin folded their arms and assumed a knowing air t was likely enough averred this matron for folks to look pale as had reason to mrs fianders conscience was very likely atroublin o she she was a terrible one for carryin on wi young menaleadin of them on and then asendin them off wiout no reason her sam could say somethin if he d a mindher sam did know more than he did like to talk about others again were of opinion that mrs fiander was just wasting away for love of mr sharpes nephew and that that young man had gone of his own accord and had not been dismissed by the widow t was nt very likely said these sages that richard marshall who had his own way to make in the world and who was known to have great expectations from his uncle would wish to have any unpleasantness with him in response to the suggestion that the young man would nt be adoin so very bad for hisself if he and widow fiander made a match of it they returned conclusively that it was quite unpossible for him and widow fiander to make a match of it since her banns were to be given out almost immediately with farmer sharpe somebody had up and axed mrs fiander when the wedding was to be and she had answered that the day was not yet fixed but that the wedding was to take place as agreed at the end of july,0
isaac heard none of these rumours but he too wandered about with an unusually lengthy and gloomy face,0
one day however rosalie looking out from the darkened room where she was sitting saw him hastening towards her house with every appearance of excitement waving a piece of paper in his hand,0
in a moment she stood on the threshold you have heard from richard she cried eagerly you have had a letter,0
nay my dear i have nt had no letter panted isaac as soon as he was near enough i ve had a graft,0
i have had a graft my dear a telegraftin one of them nastylookin yeller wrappers as alays seems to bring bad news,0
i hope it has nt brought bad news this time said she tremulously as they went into the house together,0
nay i hope not said the farmer doubtfully it does nt say much d ye seenot much one way or t other,0
smoothing out the paper he handed it to her upside down,0
send luggage as soon as possible lime street station liverpool to be called forrichard,0
liverpool then he must intend to go to america again,0
now mrs f i do call that ajumpin to conclusions he said presently quite testily for him you have nt no earthly reason for sayin sich a thing is it likely my nevvy ud go off to merica again when hes only just acomed back did nt he say he was alongin and alongin to be back to the old country,0
i know interrupted rosalie quickly but for all that im sure he means to return to america now he told me he landed at liverpool and depend upon it he intends to start from there again yes yes im quite sure of it he did not rest you see until he had put the length of the country between us and now he means to go further stillperhaps when he is at the other side of the world he will be contented,0
she spoke with irrepressible bitterness but isaac did not notice it,0
if thats your opinion mrs f he said we d best lose no time in carryin out my little plan i ve got a plan d ye see he added with modest triumph ah it comed to me all of a sudden well write to him mrs f,0
but what would be the use of writing said rosalie we cannot force him to come back against his will,0
nay we cant force him but i think t is only some notion the chaps got in his head he seemed quite settled till last week and maybe the rovin fit will ha wore off a bit by now hes gone all the way to liverpool d ye seethat ought to ha let off a bit o steam maybe if we wrote him a letter and just axed him straight out he might change his mind we can send a letter with his luggaget wont be too late so long as he has nt left the country and he cant leave the country wiout his luggage d ye see we can but try,0
of courseyou can try said rosalie pressing her hand to her head with a bewildered air,0
so i were thinkin mrs f if ye d jist set down and drop a line to en for methats to say if your head baint atroublin you too much,0
he was looking at her pleadingly misunderstanding the expression of her face,0
oh never mind about my head im only wonderingim only thinking must the letter go today,0
well ye see richard did ax most perticlar for his traps to be sent off at once replied the farmer his eyes round with anxiety and if we dont send the letter at the same time we mid miss him,0
bithey used always to write to him for you didnt she said rosalie catching at the last straw perhaps it would have more effect if she wrote,0
nay now my dear if ye d be so obligin i d take it very kind o you to do it it d take bithey very near three days to write a letteri d be very much obliged to ee my dear he repeated persuasively,0
thus adjured she had no resource but to comply and with a beating heart and throbbing brain she set about her preparations going to the window she drew up the blind a little way and then collecting pen ink and paper sat down opposite isaac at the table when she had thus inaugurated proceedings isaac might have been observed to gather himself up concentrating as it were all his forces in preparation to the effort of composition,0
having dipped her pen in the ink rosalie looked inquiringly at him,0
bithey do alays start off wi my dear nevvy responded isaac in a husky tone as though he were speaking from beneath a blanket which evidently resulted from the mighty constraint he was putting upon himself,0
my dear nephew wrote rosalie and then she raised her eyes again,0
the farmer cleared his throat drew a long breath and continued slowly and with apparently immense difficulty,0
say repeated rosalie when she had written the last word,0
isaac crimson in the face was absorbed in the mental struggle but presently perceived with a start that her pen had stopped moving,0
have ee got say well your uncle isaac do sayas i hope youll change your mind,0
had nt i better put he hopes said the secretary,0
the farmer came out of his brown study and looked up at her inquiringly,0
why you of course if i say your uncle isaac i ought to go on in the same way he says if i say i it will look as if i were speaking of myselfas if it were i who wished he would change his mind,0
well and dont ee wish it asked isaac sharply but reproachfully too,0
rosalie bent her head over the paper and answered hurriedly,0
i oh of course of course but it would not do for me to tell him soit would be too much of a liberty,0
lard no my dear richard would nt think it such but there i be dathered with so much talkyou must nt cut in again mrs ft is terrible hard work writin letters and if ye go for to speak to i in the middle ill be all mixed up let me tell ee my own way d ye seerichard knows my ways and hell understand fast enough now let me seeyour uncle isaac wishes for to say as i hope yell change your mind and come back mrs f is awritin this for i and she wishes for to say t is uncle isaac as wants ee backthatll make it all right d ye see he continued dropping the high unnatural tone which seemed essential to dictation and adopting a confidential onenow he cant go for to make no mistakes have ee wrote that,0
nooh dont make me write that mr sharpei dont want him to think me unkind,0
lard ha mercy he ejaculated this here letter ull never get wrote now my dear jist put down what i d tell eeand dont flurry me when i do get flurried i cant for the life o me think o nothin jist be aputtin o that down and ill go on thinkin d ye see itll come rightyell find itll come right,0
rosalie reluctantly set down the required sentence and found at its conclusion that isaac had already inflated himself in preparation for a further effort,0
mrs f d wish ee to come back too as is natral but she thinks it more becomin not to say so,0
he fixed his eyes sternly upon her as he enunciated this statement and in sheer desperation rosalie set it down,0
now ye have nt nothing to complain of i dont think he remarked triumphantly now we can get on wellwhat next,0
t is most onconvenient for ee to be aleavin me at such short notice iwisheemostperticlartocomebacktoweek we be a goin to cut the church meadow and every hand be wanted i do feel a bit hurt in my feelinshere isaac paused to brush his coat sleeve across his eyes and continued brokenlyhurt in my feelins to think as you have aleft your old uncle like that t war nt well done o him he muttered parenthetically nay i cant say as it were well done o richard,0
he wiped his eyes again sniffed drew an immense breath and started off afresh,0
like that i do think ye mid ha said a word but i will not find fault no more but jist ax ye to come straight backan all will be forgive and forgot now i think mrs f we mid finish ye mid jist write my name and ill put my mark to it,0
he heaved a deep sigh of relief wiped his brow and sat gazing at her as she appended his signature to the page,0
that be my name be it he inquired it do look very pretty wrote out so nice and small ees i can see as this heres my name isa you put a twice mrs f,0
ah said the farmer gazing at the page doubtfully bithey now do only put it onceit be a matter o taste i suppose well now ill put my mark,0
he ground his pen slowly into the paper horizontally and perpendicularly and remained gazing at it with a certain modest pride,0
there shut en up now and write his name outside,0
rosalie obeyed and held out the document towards isaac but as he was about to take it she drew it back a deep flush overspreading her face after a moments hesitation however she again tendered it to him,0
theretake it she said with a note of sharpness in her voice which would have struck a more acute observer than isaac but he duly pocketed it without noticing that anything was amiss,0
left to herself she sat for a moment or two in deep thought her chin propped upon her hands then suddenly rising rushed out into the yard,0
but the farmers broad back was already vanishing down the lane evidently her voice failed to reach him as he did not turn his head rosalie stood looking after him without making further attempts to attract his attention and then slowly returned to the house why should she call him back after allwhat need was there for her thus to disturb herself could she help writing the letter exactly as he wished and how foolish were the qualms of conscience which the remembrance of certain phrases in it evoked it was his letter not hers it was he who had insisted on stating that she wished richard to returnshe had never authorised him to do so if richard did come back she could not be blamed for it if he did come back,0
again supporting her throbbing head with her hands she tried to reason with herself but the turmoil in heart and brain for a time forbade any consecutive train of ideas during the long blank days which had passed since richards departure and often in the course of the weary restless nights this thought had constantly recurred to her with a neverfailing stabhe has gonehe will never come back,0
and now if he did come backif he came back even for a little while if she might just see him again if it were only to be once or twice at the mere suggestion she was conscious of a lifting of the load which had been crushing her if he were made to know through no fault of hers but rather against her will that she did wish him to returnshe who had let him go forth without a word to stay himif he even guessed that she longed to see himoh it would be sweet to think he knew that he would henceforth judge her less harshly that he would realise how hard had been her struggle,0
she raised her head her lips parted in a smile her eyes dreamily gazing at the strip of sunlit green outside her window there he had stood thence he had turned away so mournfully and now he was to come back to come back would he not read between the lines of the oddly composed missivewould not the very words have for him a deeper meaning than their guileless originator guessed atwould he not come flying to her side in a few daysin little more than a few hours perhaps he would be with her and then,0
she gave a sudden gasp and flung herself forward across the table and then in a moment the web of selfdeception with which she had been endeavouring to cloak the situation was torn to shreds and she saw the truth a crisis was impending it was folly to pretend that it would take her unawares it was worse than folly to endeavour to shift the responsibility to poor unsuspicious isaac if richard returned the struggle would have to be gone through again it would be even harder than before for she would have lured him back after he had broken from her if thus sorely tempted and wrongfully encouraged he were to speak those words which she had seen so often trembling on his lips what answer could she make could she look him in the face and affect unconsciousness orwhat did she mean to do did she mean to keep her plighted troth as an honest woman should or did she mean to cast aside for good and all truth and honour and selfrespect and jilt the man who had been her faithful friend,0
i want to do right said rosalie with another gasping sigh i have never told a lie in my life i wont tell one now i wont act one either if he comes back it will only be on false pretences he must nt be allowed to come back,0
she lay still for a moment her arms extended a kind of tremor passing every now and then over her frame presently she said again half aloud,0
i wont be deceitful i wont break my word but oh how hard it is to do right god help me,0
she straightened herself all at once and pushed back the hair from her forehead then drawing the blotter towards her wrote a hasty line on a sheet of paperdo not come back i implore you r fthrust it into an envelope and directed it to richard with little convulsive sobs at intervals she went upstairs bathed her swollen eyes and put on her hat,0
there was no one about the down farm when she approached it but on entering she almost fell over a strapped portmanteau that had been placed just inside the doorway as she recovered herself bithey appeared at the kitchen door,0
i thought you was the carrier she remarked master did say as he d sent for him to fetch that there box o richard marshalls t is to go to liverpool today,0
is mr sharpe in asked rosalie falteringly somehow the sight of that portmanteau made her turn suddenly faint,0
nay he baint but im expectin him back every minute he be gone some time now and he said he d just catch the carrier i had a hard job to get all packed and ready but t is done now,0
it was all packed the straps fastened the lock made secure rosalie was too late after all the important postscript which was to supplement the letter could not as she intended be slipped among richards effects her heart gave a sudden throb that was not altogether of pain she had honestly tried but fate willed otherwise,0
i dont think ill wait she stammered scarcely knowing what she said i shall see mr sharpe tomorrow and i should only be in your way i dare say you are busy,0
nay not that busy now maam im just amakin a parcel of a big thick coat o richards t would nt go in the box nohow and im tryin to pack it in paper but t is that heavy it do slip out at one side so soon as i get t other wrapped up,0
let me help you said rosalie four hands are better than two,0
she had never seen richard wear this coat yet the mere sight of itthe mere consciousness that it was his caused a recurrence of that strange wave of faintness,0
we want a little bit more string bithey she said with the quaver in her voice which had been noticeable before,0
i think theres a little bit on the dresser shelf returned the old woman and dropping her end of the parcel she went across the kitchen,0
this was rosalies chance she was white to the very lips but she did not flinch with cold trembling fingers she hid away the note in the breastpocket of the coat he would be sure to find it there,0
bithey discovered nothing and presently the packet being secured rosalie betook herself homewards,0
i ve done it she said pausing when she reached the solitude of the downs thank god i ve done it it will be all right now,0
but it was not surprising that in the midst of her selfcongratulations on having so successfully barred herself out of eden she should once more melt into tears,0
had we never loved sae kindly had we never loved sae blindly never met or never parted we had neer been brokenhearted,0
the cutting and making of rosalies hay had been proceeding briskly in the church meadow the last swathes had fallen and every available pair of hands had been called upon to assist in the work for experienced weatherprophets had foretold gloomily that the actual fine spell could not be expected to last,0
towards evening on the second day farmer sharpe stood alone in the centre of the field mopped for the hundredth time his perspiring brow and cast a contemplative look round,0
t was past seven oclock the men had gone home some time before but he had remained to take a final survey of the scene of their labours,0
i dont think its so very like to rain remarked isaac looking up at the sky where indeed no trace of a cloud was to be seen nay i dont hold wi jobt will keep up for a bit yet mrs f ull ha gone home by now i should thinkshed begin to find it a bit damp in the dell the dew be falling very fast well ill go home to my supper,0
he passed through the gate at the further end of the field and had traversed more than half the distance which separated him from his home when the sound of heavy but rapid steps behind him made him halt and turn round,0
job hunt who had evidently been hastening in pursuit of him paused too his great red face wearing an appearance of unusual excitement and his sly blue eyes positively goggling in his head owing to the unusual press of work and the need for accomplishing it in a given time isaac had persuaded rosalie to consent to his engaging this unwelcome addition to her forces and she had agreed with a meekness that sufficiently indicated her spiritless condition job it was who had been most energetic in foretelling a coming storm partly in order to render his services the more valuable and partly because of a natural pleasure in predicting disaster to mrs fianders crops,0
have ee seen what be goin on yonder sir was jobs counterquery,0
why there returned hunt with a significant jerk of the thumb in the direction of the church meadow,0
there baint nothin at all agoin on there returned his employer sternly i be just come from therethe fields empty,0
nay mr sharpe returned job half closing one eye and assuming a very knowing look nay it baint empty jist you step back and see if you was to step up to the dell very cautiousid advise ee to go very cautious siryou d maybe see summat as ud surprise ee jist you come along wi i mr sharpeill show ee where to look and i d low yell be astonished,0
isaac surveyed him for half a minute or so without speaking and then slowly jerked his thumb forwards,0
cut away he said briefly ees i dont mind if i do come but i dont expect to see nothin surprisin at all,0
job grinned derisively for all rejoinder and led the way as requested walking with exaggerated caution and turning his malevolent redbearded face over his shoulder every now and then to make sure that isaac was following the latter shambled along at his usual pace and with a perfectly imperturbable face,0
as they drew near the dell a small cupshaped pit surrounded by bushes at the upper end of the field the sound of voices was distinctly audibletwo voices a mans and a womansspeaking however so low that even when isaac and his companion were close to the brink they could distinguish no words,0
jist step forard mr sharpe sir whispered job excitedly jist look down through the bushes ill bide here till ye come back,0
sharpe paused for a moment or two staring at him with evident displeasure and then went forward presently his tall form towered above the bushes and he looked down into the pit beneath,0
after a long and steady gaze he returned to job took him by the shoulder and propelled him to a safe distance from the tantalising spot job when finally released examined him with great curiosity but the farmers face though a little redder than usual in consequence probably of his recent exertions was stolid as ever,0
well he said in answer to the mans inquiring gaze,0
of course i did mrs fiander was there where i left her and my nevvy was there he ve comed home i see as i axed him,0
oh said job much disappointed i didnt know you were expectin of him,0
did nt ee job i ve been expectin of en all this week im glad hes come,0
it seems a bit queer as he should be in mrs fianders hayfield instead o goin straight to your place urged job almost plaintively it was a little disappointing to find that his great discovery had been anticipated when i did see en bicycling along the road i made sure he must be going straight to you and then when i did see his bicycle leanin agen the hedge i jist thought i d see where he d got toand there he were in the dell,0
and a very natral place for en to be returned isaac in his most matteroffact tone i did tell en most perticlar we was cuttin the church meadow and when he saw mrs fiander in the dell t was most natral he should go and speak to her i dont see nothin queer job hunt,0
he was aholdin o both her hands when i see en muttered job,0
ah commented isaac well hell be aholdin both mine soon i be main glad he be come back now im agoin home to my supper and i think you d do well to go back to yours job ill expect you early in the field tomorrow so the sooner ye get back to look arter your own business the better i would nt advise ee to go interfering wi my nevvy he baint so very fond o folks axin questions or pryin about ah i ve known en take his fists to a man once as he thought too curious t is the way wi young chaps,0
he nodded fixed his eyes impressively on hunt as though to make sure that the meaning of his words had penetrated to that somewhat dullwitted gentlemans consciousness and finally rolled homewards to all appearance placid as ever,0
he had not proceeded very far before he paused however shook his head and finally stood stockstill,0
it now becomes necessary to ascertain what passed before isaac sharpe looking down through the willowbushes descried richard marshall in such close proximity to mrs fiander,0
nothing certainly was farther from rosalies thoughts when she had taken refuge in that sheltered spot from the glare of the afternoon sun than the expectation of the advent of this companion she had in fact quite decided that he was by this time out of the country and had indeed made up her mind to erase his image definitely from her memory henceforward as she frequently told herself she must think only of isaacisaac who had always been her friend who was so soon to be her husband her husbandshe must face the thought though she unconsciously shrank from it oh wouldwould that this sweet cup of forbidden love had never been held to her lips she had dashed it from her but the taste of it remained and had taken all the savour out of her life it had been to her a poisonous cup containing as it did wine from the fruit of the tree of knowledge you know very little of life richard had said to her once alas alas she knew now more than enough,0
oh eliaspoor elias she groaned to herself sometimes why did you die if you had lived i should have known nothingi should have guessed at nothing i might have gone down to my grave without knowing that there was any other love besides that which i gave you,0
as an antidote to the rebellious longing of which she was too often conscious rosalie had recourse to the panacea she had hitherto found unfailing in times of affliction hard work since the writing of that letter to richard and the subsequent battle with herself she had resumed her old energetic habits once more she rose with the dawn once more she passed hours in toil no less arduous than that allotted to her servants she avoided solitude as much as possible and strove by every means in her power to tire herself out,0
so tired was she indeed on this particular afternoon that having sought the friendly shade of the grassy nook already referred to she acknowledged herself to be incapable of further effort even when the great heat had somewhat abated and the retreating voices and heavy tread of her labourers as they trooped homewards warned her that it was growing late she sat on her hands clasping her knees her eyes gazing vacantly on the ground too weary even to think,0
a footstep sounded in the neighbourhood of her retreat but she did not raise her eyes it was some straggler probably hastening to rejoin the others she could hear the bushes rustling as though brushed by a passing form and kept very still she wanted nobody to speak to her nobody even to look at her but now the step faltered haltedthere was a pause and then rapid feet began to descend towards where she sat she raised her eyes first in surprise and a little irritation then in incredulous wonder thenoh what was it that richard saw in them,0
in a moment he was bending over her and both her hands were clasped in his,0
was it that particular moment that job hunt chose to pursue his investigations or did the acknowledged lovers remain thus longer than they knew rosalie could never afterwards tell nor could richard they felt as if they were in a dream time place circumstances were alike forgotten a vague undefined blissthe intangible bliss of dreamshaunted them both and in the minds of both lurked the same dread of awakening,0
it was rosalie who was first recalled to life her eyes which had been fixed on richards face dropped gradually to his hands gazed idly first at those hands then at her own which he was holding then the idea gradually took shape in her mindthose were her hands rosalie fianders hands that were lying in richards clasp and they had no right to be there,0
she snatched them away instantly and the charm was broken,0
you have come back she cried why did you come back,0
her face was white with anguish his on the contrary flushed eager triumphant,0
but did you not find the note which i put in your pocket she murmured gazing at him with frightened eyes i thought you would be sure to find it the other was notwas not really mine i had to write what he wanted,0
i know he answered blithely i could see it plainly enough it was not that which brought me home it was your own precious little notethe little line which laid bare your heart to me i had already sailed before i found it but we touched at queenstown and i landed there and took the first boat home i have travelled night and day since,0
she was shaking like a reed in the wind buti begged you not to come she whispered,0
you begged me not to come sweet and so i guessed i knewyou betrayed your secret my dear love and i felt my own power,0
no no she gasped you must not speak to me like this richardi will not listen you know quite well that i cannot listen i belong to another man,0
but richard bent nearer still his face alight with the same inexplicable triumpha triumph that was almost fierce,0
you belong to me he said and his words were perhaps the more passionate because spoken so low you have belonged to me from the first even from the moment when i saw you in the picture i said to myself,0
oh no pleaded rosalie in tones as passionate as his but infinitely piteous do not say it richarddo notdo not put it into words,0
her hand flew out involuntarily as though to stop his mouth he caught it and kissed it though it fluttered in his grasp,0
why should i not say itwhy should i not be brave enough to put into words the thought which has been in both our minds so often when i saw your picture i fancied myself standing beside you bending over you,0
she had withdrawn her hand and was covering her face,0
i said to myself he persevered his words coming brokenly because of his quick breathing i said to myself if that woman lives she shall be my wifei will search for her until i find her and then when i found youi thought you were free,0
but i was not free she interrupted dropping her hands and looking up with eyes fierce and wild like those of a hunted animal i am not free now neither are you free you are bound to him as much as i amyour duty stares you in the face,0
it is too late to talk of duty i ought never to have seen you do you suppose there is anything which you can tell me that i have not told myself a hundred times he is my uncleyes he has been my benefactor alwaysmore than a father to meyes yes he is the kindest the most warmhearted the most guileless of men it would never enter his honest innocent mind to suspect me of trying to supplant him in acting as i do i am a traitor a liarvile ungrateful dishonourable dishonestoh there are no words strong enough or black enough to paint me as i am i know it and i agree to it but i love you rosalie and i will not give you up,0
some of his words were scarcely audible as they came in gusts from his quivering lips the veins on his forehead stood out there was no mistaking the bitter contempt with which he stigmatised his own conduct but there was even less possibility of misapprehending his deadly earnestness of purpose,0
i mean to have you he went on i mean to let everything goexcept you,0
she was so much taken aback at the suddenness of the onslaught so confounded at the quickness with which he had forestalled all she had intended to urge that she stood before him for a moment absolutely mute trembling moreover with the growing consciousness of her own weakness and at his confident assumption of mastery over her,0
meanwhile he with his eyes fixed upon her face read it like a book his own suddenly changed,0
it is useless to struggle love he said speaking very gently and tenderly we have both done our bestwe have tried to do right but fate has been too strong for us we must just make up our minds to let ourselves go with the tideand be happy,0
rosalie was as has been seen very impressionable very emotionalin a word very womanly but for all that there was at her hearts core the little kernel of strength which is to be found in the hearts of most good womenan instinctive sense of rectitude the love of duty for dutys sake even when the accomplishment of it involves great sacrifice she looked richard full in the face now,0
no she said i will not take any happiness that has to be bought by doing wrong i made my own choice and fixed my lot in life before i knew you and now i will abide by it,0
the very severity of the struggle gave her courage and richard all passionswayed as he was had in him a certain element of chivalrousness that responded to the effort she was making,0
he was silent and rosalie quick to perceive her advantage went on eagerly,0
i ask you to leave me richard i want you to go now it is quite true that you have a kind of power over me and that if youher voice faltered for a moment but she steadied itif you go on urging me and persuading me you will very likely make me give in in the end but i ask you because you love me not to do this we could not be really happy ifif we came together through being dishonourable and ungrateful it is better to do right at all costs as for me i mean to keep my word to your uncle i will try my best to make him a good wife and to forget you,0
